review_paper_id,review_title,table_label,table_caption,row_index,row_text,organism_guess,cited_doi,cited_pmid,cited_title,cited_year,cited_source,matched_candidate_paper_id
Pb16ffc7eb246,Properties of alternative microbial hosts used in synthetic biology: towards the design of a modular chassis,Table 1.,Alternative chassis used in Synthetic Biology applications,4,"Streptomyces spp. | Antibiotic, secondary metabolite and protein production. | Aerobic | [70,71]",Streptomyces,10.1016/j.biotechadv.2013.10.008,24189093,Systems biology and biotechnology of Streptomyces species for the production of secondary metabolites,,,P852a046f6f49
Pb16ffc7eb246,Properties of alternative microbial hosts used in synthetic biology: towards the design of a modular chassis,Table 1.,Alternative chassis used in Synthetic Biology applications,4,"Streptomyces spp. | Antibiotic, secondary metabolite and protein production. | Aerobic | [70,71]",Streptomyces,10.1016/j.jbiotec.2011.06.028,21777629,Recombinant protein production and streptomycetes,,,P92d829669357
Pb16ffc7eb246,Properties of alternative microbial hosts used in synthetic biology: towards the design of a modular chassis,Table 1.,Alternative chassis used in Synthetic Biology applications,5,Shewanella oneidensis | Electricity production | Facultatively anaerobic | [72],Shewanella oneidensis,10.1016/j.copbio.2013.12.003,24863901,Microbial nanowires for bioenergy applications,,,P561358514e5b
Pb16ffc7eb246,Properties of alternative microbial hosts used in synthetic biology: towards the design of a modular chassis,Table 1.,Alternative chassis used in Synthetic Biology applications,6,Geobacter sulfurreducens | Electricity production | Anaerobic | [72],Geobacter sulfurreducens,10.1016/j.copbio.2013.12.003,24863901,Microbial nanowires for bioenergy applications,,,P561358514e5b
Pb16ffc7eb246,Properties of alternative microbial hosts used in synthetic biology: towards the design of a modular chassis,Table 1.,Alternative chassis used in Synthetic Biology applications,7,Bacteroides thetaiotaomicron | Control of gut microbiota | Anaerobic | [73],Bacteroides thetaiotaomicron,10.1016/j.cels.2015.06.001,26918244,"Programming a human commensal bacterium, Bacteroides thetaiotaomicron, to sense and respond to stimuli in the murine gut microbiota",,,Pd2af711001d9
Pb16ffc7eb246,Properties of alternative microbial hosts used in synthetic biology: towards the design of a modular chassis,Table 1.,Alternative chassis used in Synthetic Biology applications,8,"Synechocystis spp. | Biofuels, small molecules production fixing CO2 | Photosynthetic | [74]",Synechocystis,10.1016/j.ymben.2015.10.008,26546088,Biosynthesis of platform chemical 3-hydroxypropionic acid (3-HP) directly from CO2 in cyanobacterium Synechocystis sp,,,P6c910c73c4d4
Pb16ffc7eb246,Properties of alternative microbial hosts used in synthetic biology: towards the design of a modular chassis,Table 1.,Alternative chassis used in Synthetic Biology applications,9,Deinococcus radiodurans | Bioremediation and small molecule production under stress | Aerobic | [75],Deinococcus radiodurans,10.1111/jam.12808,25809882,"Deinococcus as new chassis for industrial biotechnology: biology, physiology and tools",,,Pc4a74d665221
Pb16ffc7eb246,Properties of alternative microbial hosts used in synthetic biology: towards the design of a modular chassis,Table 1.,Alternative chassis used in Synthetic Biology applications,10,Mycoplasma spp. | Minimal genome engineering and vaccine | Facultative anaerobic | [7],Mycoplasma,10.1126/science.aad6253,27013737,Design and synthesis of a minimal bacterial genome,,,Pfd6eb42f517f
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 1,Antibiotic-free selection markers and their resources.,2,"Amino acid auxotroph | Glycine | Serine hydroxylmethyl transferase (GlyA) | EIQ69691 | Vidal et al., 2008",,10.1016/j.jbiotec.2008.01.011,18308411,Development of an antibiotic-free plasmid selection system based on glycine auxotrophy for recombinant protein overproduction in Escherichia coli.,2008,J. Biotechnol.,P2e6653a25d33
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 1,Antibiotic-free selection markers and their resources.,3,"Amino acid auxotroph | Alanine | Alanine racemase (Alr) | CDN27234 | Nguyen et al., 2011",,10.1021/jf104755r,21504147,A food-grade system for inducible gene expression in Lactobacillus plantarum using an alanine racemase-encoding selection marker.,2011,J. Agric. Food Chem.,P32667796a92a
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 1,Antibiotic-free selection markers and their resources.,4,"Cofactor auxotroph | NAD | Quinolinic acid phosphoribosyltransferase (QAPRTase) | BAE76041 | Dong et al., 2010",,10.1128/AEM.02462-09,20118370,Novel antibiotic-free plasmid selection system based on complementation of host auxotrophy in the NAD de novo synthesis pathway.,2010,Appl. Environ. Microbiol.,P8865d7381021
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 1,Antibiotic-free selection markers and their resources.,5,"DNA precursor auxotroph | Thymidine | Thymidylate synthase (ThyA) | E12778 | Sasaki et al., 2004",,10.1128/AEM.70.3.1858-1864.2004,15006818,thyA as a selection marker in construction of food-grade host-vector and integration systems for Streptococcus thermophilus.,2004,Appl. Environ. Microbiol.,Pe30116ca8062
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 1,Antibiotic-free selection markers and their resources.,6,"RNA precursor auxotroph | Uracil | Orotidine-5′-phosphate decarboxylase (PyrF) | KFU53019 | Schneider et al., 2005",,10.1021/bp049696g,15801769,Auxotrophic markers pyrF and proC can replace antibiotic markers on protein production plasmids in high-cell-density Pseudomonas fluorescens fermentation.,2005,Biotechnol. Prog.,P60ecdde2b719
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 1,Antibiotic-free selection markers and their resources.,7,"Sugar auxotroph | Lactose | Lactose phosphotransferase (LacF) | AAD45618 | MacCormick et al., 1995",,10.1111/j.1574-6968.1995.tb07457.x,7737470,Construction of a food-grade host/vector system for Lactococcus lactis based on the lactose operon.,1995,FEMS Microbial. Lett.,P94b17d69399d
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 1,Antibiotic-free selection markers and their resources.,8,"Sugar auxotroph | Lactose | Phosphor-β-galactosidase (LacG) | ART26567 | Cranenburgh et al., 2004",,10.1159/000079828,15383717,Effect of plasmid copy number and lac operator sequence on antibiotic-free plasmid selection by operator-repressor titration in Escherichia coli.,2004,J. Mol. Microbiol. Biotechnol.,P8e49a6d79228
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 1,Antibiotic-free selection markers and their resources.,10,"Bacteriocin immunity/resistance | Lactacin F | Lactacin F immunity protein operon (Laf) | M57961 | Allison and Klaenhammer, 1996",,10.1128/aem.62.12.4450-4460.1996,8953716,"Functional analysis of the gene encoding immunity to lactacin F lafI, and its use as a Lactobacillus-specific food grade genetic marker.",1996,Appl. Environ. Microbiol.,P3b67c4d47a5b
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 1,Antibiotic-free selection markers and their resources.,11,"Bacteriocin immunity/resistance | Nisin | Nisin immunity lipoprotein (NisI) | Z18947 | Takala and Saris, 2002",,10.1007/s00253-002-1034-4,12172611,A food-grade cloning vector for lactic acid bacteria based on the nisin immunity gene nisI.,2002,Appl. Microbiol. Biotechnol.,P329c6d417d94
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 1,Antibiotic-free selection markers and their resources.,12,"Heat-shock resistance | Temperature | Small heat shock protein (Shsp) | AJ242476 | El Demerdash et al., 2003",,10.1128/AEM.69.8.4408-4412.2003,12902223,"Application of the shsp gene, encoding a small heat shock protein, as a food-grade selection marker for lactic acid bacteria.",2003,Appl. Environ. Microbiol.,P9038b174d6e7
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 1,Antibiotic-free selection markers and their resources.,13,"Sugar utilization | Melibiose | Alpha-galactosidase (Aga) | AAO26321 | Boucher et al., 2002",,10.1128/AEM.68.12.6152-6161.2002,12450840,Novel food-grade plasmid vector based on melibiose fermentation for the genetic engineering of Lactococcus lactis.,2002,Appl. Environ. Microbiol.,P66121a3bba7e
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 2,Development of CRISPR/Cas9 expression systems for genome engineering in bacteria.,1,"C. beijerinckii | Cas9 | spoIIE | sgRNA | Deletion | HR with double-stranded template | Wang et al., 2015",C. beijerinckii,10.1016/j.jbiotec.2015.02.005,25680931,Markerless chromosomal gene deletion in Clostridium beijerinckii using CRISPR/Cas9 system.,2015,J. Biotechnol.,Pcb7f934061d9
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 2,Development of CRISPR/Cas9 expression systems for genome engineering in bacteria.,2,"C. cellulolyticum | Cas9 (D10A) | P4 synthetic promoter | sgRNA | Deletion/insertion | NHEJ with double-stranded template | Xu et al., 2015",C. cellulolyticum,10.1128/AEM.00873-15,25911483,Efficient genome editing in Clostridium cellulolyticum via CRISPR-Cas9 Nickase.,2015,Appl. Environ. Microbiol.,P26c5f423afe5
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 2,Development of CRISPR/Cas9 expression systems for genome engineering in bacteria.,3,"C. saccharoperbutylacetonicum | Cas9 | PJ23119 | gRNA | Deletion | HR with double-stranded template | Wang et al., 2017",C. saccharoperbutylacetonicum,10.1128/AEM.00233-17,28258147,Genome editing in Clostridium saccharoperbutylacetonicum N1-4 using CRISPR-Cas9 system.,2017,Appl. Environ. Microbiol.,Pcafd8139b397
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 2,Development of CRISPR/Cas9 expression systems for genome engineering in bacteria.,4,"E. coli | Cas9 | S. pneumonia cas9 promoter | tracrRNA-crRNAa | Deletion | HR with double-stranded template | Jiang et al., 2013",E. coli,10.1038/nbt.2508,23360965,RNA-guided editing of bacterial genomes using CRISPR-Cas systems.,2013,Nat. Biotechnol.,P6526f871e646
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 2,Development of CRISPR/Cas9 expression systems for genome engineering in bacteria.,5,"E. coli | Cas9 | J23119 | sgRNA | Insertion/deletion | Lambda-Red HR and single-stranded template | Jiang et al., 2015",E. coli,10.1128/AEM.04023-14,25636838,Multigene editing in the Escherichia coli genome via the CRISPR-Cas9 system.,2015,Appl. Environ. Microbiol.,Pb4fbf4c0f6ef
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 2,Development of CRISPR/Cas9 expression systems for genome engineering in bacteria.,6,"L. reuteri | Cas9 | S. pneumonia cas9 promoter | tracrRNA-crRNA | Deletion | HR with single-stranded template | Oh and van Pijkeren, 2014",L. reuteri,10.1093/nar/gku623,25074379,CRISPR-Cas9-assisted recombineering in Lactobacillus reuteri.,2014,Nucleic Acids Res.,P49d91772d25b
P33689117a32f,Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses in Consolidated Bioprocessing,Table 2,Development of CRISPR/Cas9 expression systems for genome engineering in bacteria.,7,"S. pneumonia | Cas9 | S. pneumonia cas9 promoter | tracrRNA-crRNA | Deletion | HR with double-stranded template | Jiang et al., 2013",S. pneumonia,10.1038/nbt.2508,23360965,RNA-guided editing of bacterial genomes using CRISPR-Cas systems.,2013,Nat. Biotechnol.,P6526f871e646
