paper_id,title,doi,pmid,pmcid,year,journal,authors,source_database,discovery_route,discovery_query,review_seed_doi,is_review,full_text_available,processing_status,notes
P598e11ea4ca0,oriC-encoded instructions for the initiation of bacterial chromosome replication,,25610430,,2015,Front Microbiol,"Wolanski M, Donczew R, Zawilak-Pawlik A, Zakrzewska-Czerwinska J.",europe_pmc_references,review_reference,references of P2adbe0804d9d (Beyond bactericidal: targeting plasmid-mediated antibiotic resistance with natur),10.3389/fmicb.2026.1802582,False,False,discovered,
P5a15972c6c4d,Global dissemination patterns of common gene cassette arrays in class 1 integrons,10.1099/mic.0.000099,25901001,,2015,Microbiology,"Domingues S, da Silva GJ, Nielsen KM.",europe_pmc_table_reference,review_reference,table extraction: Genes and physiological strategies in bacterial antibiotic resistance / Table 2 || references of P52cfeb07a862 (Genes and physiological strategies in bacterial antibiotic resistance) || references of P6d3a305f604d (Insights on the Horizontal Gene Transfer of Carbapenemase Determinants in the Op),10.3389/fmicb.2026.1811959; 10.3390/microorganisms4030029,False,False,discovered,From table 'Table 2' (The common gene cassette arrays in types of integrons in various bacterial speci); organism_guess=Acinebacter baumannii || From table 'Table 2' (The common gene cassette arrays in types of integrons in various bacterial speci); organism_guess=Acinebacter baumannii || From table 'Table 2' (The common gene cassette arrays in types of integrons in various bacterial speci); organism_guess=Acinebacter baumannii || From table 'Table 2' (The common gene cassette arrays in types of integrons in various bacterial speci); organism_guess=Acinebacter baumannii || From table 'Table 2' (The common gene cassette arrays in types of integrons in various bacterial speci); organism_guess=Acinebacter baumannii
P5a352b0de30c,"CCTop: An Intuitive, Flexible and Reliable CRISPR/Cas9 Target Prediction Tool",,25909470,,2015,PLoS One,"Stemmer M, Thumberger T, Del Sol Keyer M, Wittbrodt J, Mateo JL.",europe_pmc_references,review_reference,references of Pfca6cfb9d88b (CRISPR-Cas9/Cas12a biotechnology and application in bacteria),10.1016/j.synbio.2018.09.004,False,False,discovered,
P5a66fe6d9a3e,Sustainability: Don't waste seafood waste,,26268177,,2015,Nature,"Yan N, Chen X.",europe_pmc_references,review_reference,references of P33689117a32f (Challenges and Advances for Genetic Engineering of Non-model Bacteria and Uses i),10.3389/fmicb.2017.02060,False,False,discovered,
P5a688297697b,Synthesis of a tetrasaccharide and its glycoconjugate corresponding to the capsular polysaccharide of Neisseria meningitidis serogroup X and its immunochemical studies,,,,2015,RSC Adv,,europe_pmc_table_reference,review_reference,table extraction: Potential targets for next generation antimicrobial glycoconjugate vac / Table 1.,10.1093/femsre/fuy011,False,False,discovered,From table 'Table 1.' (Examples of glycoconjugate vaccines in the market or in development.); organism_guess=et al. || From table 'Table 1.' (Examples of glycoconjugate vaccines in the market or in development.); organism_guess=et al. || From table 'Table 1.' (Examples of glycoconjugate vaccines in the market or in development.); organism_guess=et al.
P5a80112725f8,Dysbiosis of the gut microbiota in disease,,25651997,,2015,Microb Ecol Health Dis,"Carding S, Verbeke K, Vipond DT, Corfe BM, Owen LJ.",europe_pmc_references,review_reference,references of P903dc44a70d9 (Sensing Bacterial-Induced DNA Damaging Effects <i>via</i> Natural Killer Group 2),10.3389/fimmu.2018.00052,False,False,discovered,
P5aee47705db7,In Vivo Real-Time Control of Gene Expression: A Comparative Analysis of Feedback Control Strategies in Yeast,,26554583,,2015,ACS Synth Biol,"Fiore G, Perrino G, di Bernardo M, di Bernardo D.",europe_pmc_references,review_reference,references of Pc5f818c1667f (Rational engineering of synthetic microbial systems: from single cells to consor),10.1016/j.mib.2018.02.009,False,False,discovered,
P5b0f3f82a4b3,The DNA-Uptake Process of Naturally Competent Vibrio cholerae,,26614677,,2015,Trends Microbiol,"Matthey N, Blokesch M.",europe_pmc_references,review_reference,references of Pf17474490776 (Putative gatekeepers of incoming DNA: 3' exonucleases in natural transformation ) || references of P35e99ac2562d (Eco-evolutionary Dynamics Linked to Horizontal Gene Transfer in Vibrios),10.1016/j.bbamcr.2026.120210; 10.1146/annurev-micro-090817-062148,False,False,discovered,
P5b4dd4bd226b,No evidence of inhibition of horizontal gene transfer by CRISPR-Cas on evolutionary timescales,,25710183,,2015,ISME J,"Gophna U, Kristensen DM, Wolf YI, Popa O, Drevet C, Koonin EV.",europe_pmc_references,review_reference,references of P10b29ad1d0e9 (CRISPR-Cas at a crossroads: from microbial immunity to precision biotechnology) || references of P650ded27faca (Sampling the mobile gene pool: innovation via horizontal gene transfer in bacter) || references of P34d1d4ba1d93 (Steady at the wheel: conservative sex and the benefits of bacterial transformati),10.1080/15321819.2026.2658465; 10.1098/rstb.2016.0424; 10.1098/rstb.2015.0528,False,False,discovered,
P5b5c304759af,Heterologous expression of the isopimaric acid pathway in Nicotiana benthamiana and the effect of N-terminal modifications of the involved cytochrome P450 enzyme,,26702299,,2015,J Biol Eng,"Gnanasekaran T, Vavitsas K, Andersen-Ranberg J, Nielsen AZ, Olsen CE, Hamberger B, Jensen PE.",europe_pmc_references,review_reference,references of Pa19ba110127f (Terpenoid Metabolic Engineering in Photosynthetic Microorganisms),10.3390/genes9110520,False,False,discovered,
P5c4656aa8cba,Characterization of the ecological role of genes mediating acid resistance in Lactobacillus reuteri during colonization of the gastrointestinal tract,,26530032,,2015,Environ Microbiol,"Krumbeck JA, Marsteller NL, Frese SA, Peterson DA, Ramer-Tait AE, Hutkins RW, Walter J.",europe_pmc_references,review_reference,references of P72cc8b64dc23 (Synthetic Biology Approaches to Engineer Probiotics and Members of the Human Mic),10.1146/annurev-bioeng-062117-121019,False,False,discovered,
P5c5e867649b5,Designed nucleases for targeted genome editing,,26369767,,2015,Plant Biotechnol J,"Lee J, Chung JH, Kim HM, Kim DW, Kim H.",europe_pmc_references,review_reference,references of P1fc3c59d0c07 (Engineered live bacteria for liver diseases and gut-liver axis disorders: from g),10.1186/s12951-026-04483-2,False,False,discovered,
P5c80c6072fc0,Identification of self-growth-inhibiting compounds lauric acid and 7-(Z)-tetradecenoic acid from Helicobacter pylori,,25767109,,2015,Microbiology (Reading),"Yamashita S, Igarashi M, Hayashi C, Shitara T, Nomoto A, Mizote T, Shibasaki M.",europe_pmc_references,review_reference,references of P49dfba2b9194 (A proposed role for diffusible signal factors in the biofilm formation and morph),10.5152/tjg.2017.17349,False,False,discovered,
P5ca05dafce0a,The A to Z of A/C plasmids,,25910948,,2015,Plasmid,"Harmer CJ, Hall RM.",europe_pmc_references,review_reference,references of Pc2d24204c7f3 (Evolution and typing of IncC plasmids contributing to antibiotic resistance in G),10.1016/j.plasmid.2018.08.001,False,False,discovered,
P5cd187dbb70f,Induced drought tolerance through wild and mutant bacterial strain Pseudomonas simiae in mung bean (Vigna radiata L.),10.1007/s11274-015-1974-3,26712619,,2015,World J Microbiol Biotechnol,"Kumari S, Vaishnav A, Jain S, Varma A, Choudhary DK.",europe_pmc_references,review_reference,references of P3372056ec259 (Engineering Plant-Associated Microorganisms for Bioremediation and Sustainable A) || table extraction: Engineering Plant-Associated Microorganisms for Bioremediation and Sus / Table 2,10.3390/microorganisms14061203,False,False,discovered,From table 'Table 2' (Representative examples of genetically engineered microorganisms for enhanced pl); organism_guess=Pseudomonas simiae || From table 'Table 2' (Representative examples of genetically engineered microorganisms for enhanced pl); organism_guess=Pseudomonas simiae || From table 'Table 2' (Representative examples of genetically engineered microorganisms for enhanced pl); organism_guess=Pseudomonas simiae
P5d14f0fdd76b,Symbiotic options for the conquest of land,,26111583,,2015,Trends Ecol Evol,"Field KJ, Pressel S, Duckett JG, Rimington WR, Bidartondo MI.",europe_pmc_references,review_reference,references of Pa6da190b22e0 (Recent Developments in Systems Biology and Metabolic Engineering of Plant-Microb),10.3389/fpls.2016.01421,False,False,discovered,
P5d1d4a6fa6b7,Targets for Combating the Evolution of Acquired Antibiotic Resistance,,26016604,,2015,Biochemistry,"Culyba MJ, Mo CY, Kohli RM.",europe_pmc_references,review_reference,references of P449d74417fa6 (CRISPR/Cas system as a novel therapeutic strategy to combat multi-drug-resistant),10.1007/s00203-026-05118-8,False,False,discovered,
P5d407d7a72d6,Early rhizosphere microbiome composition is related to the growth and Zn uptake of willows introduced to a former landfill,,25970820,,2015,Environ Microbiol,"Bell TH, Cloutier-Hurteau B, Al-Otaibi F, Turmel MC, Yergeau E, Courchesne F, St-Arnaud M.",europe_pmc_references,review_reference,references of Pcf23fe04a5e6 (Towards an Enhanced Understanding of Plant-Microbiome Interactions to Improve Ph),10.3389/fmicb.2016.00341,False,False,discovered,
P5d4fc741dabd,Homologs of the Acinetobacter baumannii AceI transporter represent a new family of bacterial multidrug efflux systems,,25670776,,2015,mBio,"Hassan KA, Liu Q, Henderson PJ, Paulsen IT.",europe_pmc_references,review_reference,references of P52cfeb07a862 (Genes and physiological strategies in bacterial antibiotic resistance),10.3389/fmicb.2026.1811959,False,False,discovered,
P5d899704b649,Extending the reservoir of bla IMP-5: the emerging pathogen Acinetobacter bereziniae,,26439605,,2015,Future Microbiol,"Grosso F, Silva L, Sousa C, Ramos H, Quinteira S, Peixe L.",europe_pmc_references,review_reference,references of P6d3a305f604d (Insights on the Horizontal Gene Transfer of Carbapenemase Determinants in the Op),10.3390/microorganisms4030029,False,False,discovered,
P5e20638e826f,"Enterocin F4-9, a Novel O-Linked Glycosylated Bacteriocin",,25956765,,2015,Appl Environ Microbiol,"Maky MA, Ishibashi N, Zendo T, Perez RH, Doud JR, Karmi M, Sonomoto K.",europe_pmc_references,review_reference,references of Pa1192b603347 (Structural Modification and Conjugation Strategies of Antimicrobial Peptides for),10.3390/antibiotics15040390,False,False,discovered,
P5e46e9e689f2,Improving cell-free protein synthesis through genome engineering of Escherichia coli lacking release factor 1,,25737329,,2015,Chembiochem,"Hong SH, Kwon YC, Martin RW, Des Soye BJ, de Paz AM, Swonger KN, Ntai I, Kelleher NL, Jewett MC.",europe_pmc_references,review_reference,references of Pf4d2cfb553b7 (Toward Genome-Based Metabolic Engineering in Bacteria),10.1016/bs.aambs.2017.07.001,False,False,discovered,
P5ef99b1fa493,Chromatin regulation at the frontier of synthetic biology,,25668787,,2015,Nat Rev Genet,"Keung AJ, Joung JK, Khalil AS, Collins JJ.",europe_pmc_references,review_reference,references of Pc5f818c1667f (Rational engineering of synthetic microbial systems: from single cells to consor),10.1016/j.mib.2018.02.009,False,False,discovered,
P5f7ee720fa5b,Agriculture and food animals as a source of antimicrobial-resistant bacteria,,25878509,,2015,Infect Drug Resist,"Economou V, Gousia P.",europe_pmc_references,review_reference,references of P3cf3dc1d2b87 (Conjugation Inhibitors and Their Potential Use to Prevent Dissemination of Antib),10.3389/fmicb.2017.02329,False,False,discovered,
P605d037a07f7,Genetic dissection of chlorate respiration in Pseudomonas stutzeri PDA reveals syntrophic (per)chlorate reduction,,26411776,,2015,Environ Microbiol,"Clark IC, Youngblut M, Jacobsen G, Wetmore KM, Deutschbauer A, Lucas L, Coates JD.",europe_pmc_references,review_reference,references of P68d07bd058da (Microbial Synthesis and Transformation of Inorganic and Organic Chlorine Compoun),10.3389/fmicb.2018.03079,False,False,discovered,
P612e311b6ca0,Are Human Intestinal Eukaryotes Beneficial or Commensals?,,26270819,,2015,PLoS Pathog,"Lukes J, Stensvold CR, Jirku-Pomajbikova K, Wegener Parfrey L.",europe_pmc_references,review_reference,references of P2554b0171c61 (Prokaryotic horizontal gene transfer within the human holobiont: ecological-evol),10.1186/s40168-018-0551-z,False,False,discovered,
P6201fe3178fd,Secretion systems in Gram-negative bacteria: structural and mechanistic insights,,25978706,,2015,Nat Rev Microbiol,"Costa TR, Felisberto-Rodrigues C, Meir A, Prevost MS, Redzej A, Trokter M, Waksman G.",europe_pmc_references,review_reference,references of Pd7a051815ae7 (Tracking Proteins Secreted by Bacteria: What's in the Toolbox?),10.3389/fcimb.2017.00221,False,False,discovered,
P620b1f98d0d2,Variability in subpopulation formation propagates into biocatalytic variability of engineered Pseudomonas putida strains,,26483771,,2015,Front Microbiol,"Lindmeyer M, Jahn M, Vorpahl C, Muller S, Schmid A, Buhler B.",europe_pmc_references,review_reference,references of P94183db28e9a (Pseudomonas putida as a functional chassis for industrial biocatalysis: From nat),10.1016/j.ymben.2018.05.005,False,False,discovered,
P625068584eb3,"The Alternative Sigma Factor SigX Controls Bacteriocin Synthesis and Competence, the Two Quorum Sensing Regulated Traits in Streptococcus mutans",10.1371/journal.pgen.1005353,26158727,,2015,PLoS Genet,"Reck M, Tomasch J, Wagner-Dobler I.",europe_pmc_references,review_reference,references of P795c14330e9a (Quorum Sensing Regulation of Competence and Bacteriocins in Streptococcus pneumo) || references of P795c14330e9a (Quorum Sensing Regulation of Competence and Bacteriocins in Streptococcus pneumo) || table extraction: Quorum Sensing Regulation of Competence and Bacteriocins in Streptococ / Table 1,10.3390/genes8010015,False,False,discovered,From table 'Table 1' (Nomenclature of selected genes from the Streptococcus mutans UA159 bacteriocin a); organism_guess=n/a
P6262c261c448,Ensifer-mediated transformation: an efficient non-Agrobacterium protocol for the genetic modification of rice,,26543735,,2015,Springerplus,"Zuniga-Soto E, Mullins E, Dedicova B.",europe_pmc_references,review_reference,references of P7e33b94a2d87 (Engineering Agrobacterium for improved plant transformation) || references of P2b22c91b17dd (Beyond Agrobacterium-Mediated Transformation: Horizontal Gene Transfer from Bact),10.1111/tpj.70015; 10.1007/82_2018_82,False,False,discovered,
P6267c04fe1b3,"Antibiotics, bacteria, and antibiotic resistance genes: aerial transport from cattle feed yards via particulate matter",,25633846,,2015,Environ Health Perspect,"McEachran AD, Blackwell BR, Hanson JD, Wooten KJ, Mayer GD, Cox SB, Smith PN.",europe_pmc_references,review_reference,references of Pfa3a020f5655 (The mobile resistome in the water-soil-air nexus: horizontal gene transfer and e),10.1093/femsec/fiag064,False,False,discovered,
P62c1cc1d2aa0,Host Biology in Light of the Microbiome: Ten Principles of Holobionts and Hologenomes,,26284777,,2015,PLoS Biol,"Bordenstein SR, Theis KR.",europe_pmc_references,review_reference,references of P2554b0171c61 (Prokaryotic horizontal gene transfer within the human holobiont: ecological-evol),10.1186/s40168-018-0551-z,False,False,discovered,
P6381b593e5e8,Safety and immunogenicity of an investigational 4-component Staphylococcus aureus vaccine with or without AS03 B adjuvant: results of a randomized phase I trial,10.1080/21645515.2015.1011021,25715157,,2015,Hum Vacc Immunother,"Levy J, Licini L, Haelterman E, Moris P, Lestrate P, Damaso S, Van Belle P, Boutriau D.",europe_pmc_table_reference,review_reference,table extraction: Potential targets for next generation antimicrobial glycoconjugate vac / Table 1. || references of P1ac2c21f06bb (Potential targets for next generation antimicrobial glycoconjugate vaccines),10.1093/femsre/fuy011,False,False,discovered,From table 'Table 1.' (Examples of glycoconjugate vaccines in the market or in development.); organism_guess=Staphylococcus aureus || From table 'Table 1.' (Examples of glycoconjugate vaccines in the market or in development.); organism_guess=Staphylococcus aureus || From table 'Table 1.' (Examples of glycoconjugate vaccines in the market or in development.); organism_guess=Staphylococcus aureus || From table 'Table 1.' (Examples of glycoconjugate vaccines in the market or in development.); organism_guess=Staphylococcus aureus || From table 'Table 1.' (Examples of glycoconjugate vaccines in the market or in development.); organism_guess=Staphylococcus aureus
P6381c2318d62,Coupling the CRISPR/Cas9 System with Lambda Red Recombineering Enables Simplified Chromosomal Gene Replacement in Escherichia coli,,26002895,,2015,Appl Environ Microbiol,"Pyne ME, Moo-Young M, Chung DA, Chou CP.",europe_pmc_references,review_reference,"references of P6aa105775d27 (A comprehensive review of genomic-scale genetic engineering as a strategy to imp) || references of Pd23e78fdf0c8 (Genetically Modified Lactic Acid Bacteria in the EU Food Chain: Applications, Be) || references of P176ba803fe31 (Building a genome engineering toolbox in nonmodel prokaryotic microbes) || references of P8279fb07b1fc (Fundamental CRISPR-Cas9 tools and current applications in microbial systems) || references of P3f3a31b6eb47 (CRISPR/Cas9-Based Counterselection Boosts Recombineering Efficiency in Pseudomon) || references of P9e0e6875eaa8 (Targeted Nucleotide Editing Technologies for Microbial Metabolic Engineering) || references of Pf4d2cfb553b7 (Toward Genome-Based Metabolic Engineering in Bacteria)",10.1099/mic.0.001628; 10.3390/ijms27093759; 10.1002/bit.26727; 10.1016/j.synbio.2017.08.006; 10.1002/biot.201700161; 10.1002/biot.201700596; 10.1016/bs.aambs.2017.07.001,False,False,discovered,
P640e0c39d543,"Continuous cultivation of photosynthetic microorganisms: Approaches, applications and future trends",,25777495,,2015,Biotechnol Adv,"Fernandes BD, Mota A, Teixeira JA, Vicente AA.",europe_pmc_references,review_reference,references of P66044ae8838b (Toolboxes for cyanobacteria: Recent advances and future direction),10.1016/j.biotechadv.2018.04.007,False,False,discovered,
P640ec801234b,Streptococcus pneumoniae secretes hydrogen peroxide leading to DNA damage and apoptosis in lung cells,10.1073/pnas.1424144112,26080406,,2015,Proc Natl Acad Sci U S A,"Rai P, Parrish M, Tay IJ, Li N, Ackerman S, He F, Kwang J, Chow VT, Engelward BP.",europe_pmc_references,review_reference,references of P903dc44a70d9 (Sensing Bacterial-Induced DNA Damaging Effects <i>via</i> Natural Killer Group 2) || references of P903dc44a70d9 (Sensing Bacterial-Induced DNA Damaging Effects <i>via</i> Natural Killer Group 2) || table extraction: Sensing Bacterial-Induced DNA Damaging Effects <i>via</i> Natural Kill / Table 1,10.3389/fimmu.2018.00052,False,False,discovered,From table 'Table 1' (Bacterial pathogens or their products that activate DNA damage response (DDR) an); organism_guess=Streptococcus pyruvate oxidase
P644a37f70440,Occurrence and Diversity of CRISPR-Cas Systems in the Genus Bifidobacterium,10.1371/journal.pone.0133661,26230606,,2015,PLoS One,"Briner AE, Lugli GA, Milani C, Duranti S, Turroni F, Gueimonde M, Margolles A, van Sinderen D, Ventura M, Barrangou R.",europe_pmc_references,review_reference,references of P598da0632bf1 (Application and Research Prospects of CRISPR/Cas Gene Editing Technology in Lact) || table extraction: Application and Research Prospects of CRISPR/Cas Gene Editing Technolo / Table 4 || references of P33f8b3b4e9ed (Occurrence and applications of CRISPR-Cas systems in bifidobacteria) || references of P202214a14c66 (Insights into the Human Virome Using CRISPR Spacers from Microbiomes),10.3390/microorganisms14040739; 10.1128/aem.01703-25; 10.3390/v10090479,False,False,discovered,From table 'Table 4' (Characterization and applications of the Lactobacillus CRISPR/Cas system.); organism_guess=Bifidobacterium || From table 'Table 4' (Characterization and applications of the Lactobacillus CRISPR/Cas system.); organism_guess=Bifidobacterium || From table 'Table 4' (Characterization and applications of the Lactobacillus CRISPR/Cas system.); organism_guess=Bifidobacterium
P644aac27c223,Current advances and challenges in the development of Acinetobacter vaccines,,26158773,,2015,Hum Vaccin Immunother,Chen W.,europe_pmc_references,review_reference,references of P1ac2c21f06bb (Potential targets for next generation antimicrobial glycoconjugate vaccines),10.1093/femsre/fuy011,False,False,discovered,
P64abdf145184,Isolation of novel IncA/C and IncN fluoroquinolone resistance plasmids from an antibiotic-polluted lake,,26124213,,2015,J Antimicrob Chemother,"Flach CF, Johnning A, Nilsson I, Smalla K, Kristiansson E, Larsson DG.",europe_pmc_references,review_reference,references of Pc2d24204c7f3 (Evolution and typing of IncC plasmids contributing to antibiotic resistance in G),10.1016/j.plasmid.2018.08.001,False,False,discovered,
P65e8168f4fcb,Tn7-Based Device for Calibrated Heterologous Gene Expression in Pseudomonas putida,,26133359,,2015,ACS Synth Biol,"Zobel S, Benedetti I, Eisenbach L, de Lorenzo V, Wierckx N, Blank LM.",europe_pmc_references,review_reference,references of P94183db28e9a (Pseudomonas putida as a functional chassis for industrial biocatalysis: From nat),10.1016/j.ymben.2018.05.005,False,False,discovered,
P6620e0dff4cb,Identification and characterization of essential genes in the human genome,,26472758,,2015,Science,"Wang T, Birsoy K, Hughes NW, Krupczak KM, Post Y, Wei JJ, Lander ES, Sabatini DM.",europe_pmc_references,review_reference,"references of P37a258460d7e (Base Editors for Engineering Industrial Microorganisms: Types, Applications, and)",10.1002/biot.70266,False,False,discovered,
P663dd9d13a16,Sequencing and beyond: integrating molecular 'omics' for microbial community profiling,,25915636,,2015,Nat Rev Microbiol,"Franzosa EA, Hsu T, Sirota-Madi A, Shafquat A, Abu-Ali G, Morgan XC, Huttenhower C.",europe_pmc_references,review_reference,references of P34dba3532211 (Synthetic Biology Tools to Engineer Microbial Communities for Biotechnology),10.1016/j.tibtech.2018.11.002,False,False,discovered,
P665920116099,Rational design of a synthetic Entner-Doudoroff pathway for improved and controllable NADPH regeneration,,25769287,,2015,Metab Eng,"Ng CY, Farasat I, Maranas CD, Salis HM.",europe_pmc_references,review_reference,references of P7f459bcf1ec9 (Metabolic Engineering of Microbial Cell Factories for Sustainable Production of ) || references of Pa19ba110127f (Terpenoid Metabolic Engineering in Photosynthetic Microorganisms) || references of Pf4d2cfb553b7 (Toward Genome-Based Metabolic Engineering in Bacteria),10.1021/acssynbio.6c00078; 10.3390/genes9110520; 10.1016/bs.aambs.2017.07.001,False,False,discovered,
P66627df26e9e,New lager yeast strains generated by interspecific hybridization,,25682107,,2015,J Ind Microbiol Biotechnol,"Krogerus K, Magalhaes F, Vidgren V, Gibson B.",europe_pmc_references,review_reference,references of P766ee34abf04 (The genomics of microbial domestication in the fermented food environment),10.1016/j.gde.2015.07.003,False,False,discovered,
P6668853547fa,ArsP: a methylarsenite efflux permease,,26234817,,2015,Mol Microbiol,"Chen J, Madegowda M, Bhattacharjee H, Rosen BP.",europe_pmc_references,review_reference,references of P631ef2fca12f (Distribution of Arsenic Resistance Genes in Prokaryotes),10.3389/fmicb.2018.02473,False,False,discovered,
P668d221da6c0,Defining a minimal cell: essentiality of small ORFs and ncRNAs in a genome-reduced bacterium,,25609650,,2015,Mol Syst Biol,"Lluch-Senar M, Delgado J, Chen WH, Llorens-Rico V, O'Reilly FJ, Wodke JA, Unal EB, Yus E, Martinez S, Nichols RJ, Ferrar T, Vivancos A, Schmeisky A, Stulke J, van Noort V, Gavin AC, Bork P, Serrano L.",europe_pmc_references,review_reference,references of Pb16ffc7eb246 (Properties of alternative microbial hosts used in synthetic biology: towards the),10.1042/ebc20160015,False,False,discovered,
P668f4ce36f5e,Weight gain after fecal microbiota transplantation,,26034755,,2015,Open Forum Infect Dis,"Alang N, Kelly CR.",europe_pmc_references,review_reference,"references of P1ad669a46fc0 (Microbiome and Human Health: Current Understanding, Engineering, and Enabling Te)",10.1021/acs.chemrev.2c00431,False,False,discovered,
P66c9a1ea1017,Co-spinning of silver nanoparticles with nisin increases the antimicrobial spectrum of PDLLA: PEO nanofibers,10.1007/s00284-015-0813-y,25855302,,2015,Curr Microbiol,"Ahire JJ, Neveling DP, Dicks LM.",europe_pmc_table_reference,review_reference,table extraction: Engineering host‑defense peptides enhanced by artificial intelligence  / Table 3 || references of P2ff30596b549 (Engineering host‑defense peptides enhanced by artificial intelligence and nano d),10.1016/j.engmic.2026.100277,False,False,discovered,"From table 'Table 3' (Features and significant outcomes from various in vitro and in vivo investigatio); organism_guess=P. aeruginosa, K. pneumoniae, E. coli Salmonella typhimurium || From table 'Table 3' (Features and significant outcomes from various in vitro and in vivo investigatio); organism_guess=P. aeruginosa, K. pneumoniae, E. coli Salmonella typhimurium || From table 'Table 3' (Features and significant outcomes from various in vitro and in vivo investigatio); organism_guess=P. aeruginosa, K. pneumoniae, E. coli Salmonella typhimurium"
P66e3edd553f6,Genetically Modified Foods and the Probable Risks on Human Health,,,,2015,Int. J. Nutr. Food Sci.,AUTHOR UNKNOWN,europe_pmc_references,review_reference,"references of Pd23e78fdf0c8 (Genetically Modified Lactic Acid Bacteria in the EU Food Chain: Applications, Be)",10.3390/ijms27093759,False,False,discovered,
P67484dc183d9,Structure and function of the bacterial root microbiota in wild and domesticated barley,,25732064,,2015,Cell Host Microbe,"Bulgarelli D, Garrido-Oter R, Munch PC, Weiman A, Droge J, Pan Y, McHardy AC, Schulze-Lefert P.",europe_pmc_references,review_reference,references of Pc062ecf31b77 (Impact of plant domestication on rhizosphere microbiome assembly and functions),10.1007/s11103-015-0337-7,False,False,discovered,
P677f786ba26b,Enzymatically Generated CRISPR Libraries for Genome Labeling and Screening,,26212133,,2015,Dev Cell,"Lane AB, Strzelecka M, Ettinger A, Grenfell AW, Wittmann T, Heald R.",europe_pmc_references,review_reference,references of P8279fb07b1fc (Fundamental CRISPR-Cas9 tools and current applications in microbial systems),10.1016/j.synbio.2017.08.006,False,False,discovered,
P686070edcfe0,Growth and host interaction of mouse segmented filamentous bacteria in vitro,,25600271,,2015,Nature,"Schnupf P, Gaboriau-Routhiau V, Gros M, Friedman R, Moya-Nilges M, Nigro G, Cerf-Bensussan N, Sansonetti PJ.",europe_pmc_references,review_reference,references of P9c64df18de64 (Toward a genetic tool development pipeline for host-associated bacteria),10.1016/j.mib.2017.05.006,False,False,discovered,
P6907e0f631c1,The food and environmental safety of Bt crops,,25972882,,2015,Front Plant Sci,"Koch MS, Ward JM, Levine SL, Baum JA, Vicini JL, Hammond BG.",europe_pmc_references,review_reference,references of P3372056ec259 (Engineering Plant-Associated Microorganisms for Bioremediation and Sustainable A),10.3390/microorganisms14061203,False,False,discovered,
P69209722eec7,Quality and safety requirements for sustainable phage therapy products,,25585954,,2015,Pharm Res,"Pirnay JP, Blasdel BG, Bretaudeau L, Buckling A, Chanishvili N, Clark JR, Corte-Real S, Debarbieux L, Dublanchet A, De Vos D, Gabard J, Garcia M, Goderdzishvili M, Gorski A, Hardcastle J, Huys I, Kutter E, Lavigne R, Merabishvili M, Olchawa E, Parikka KJ, Patey O, Pouilot F, Resch G, Rohde C, Scheres J, Skurnik M, Vaneechoutte M, Van Parys L, Verbeken G, Zizi M, Van den Eede G.",europe_pmc_references,review_reference,references of P7936d95e5b2b (Synthetic and Functional Engineering of Bacteriophages: Approaches for Tailored ),10.3390/molecules30153132,False,False,discovered,
P69271d0cf8f7,Metabolic dependencies drive species co-occurrence in diverse microbial communities,,25941371,,2015,Proc Natl Acad Sci U S A,"Zelezniak A, Andrejev S, Ponomarova O, Mende DR, Bork P, Patil KR.",europe_pmc_references,review_reference,references of P34dba3532211 (Synthetic Biology Tools to Engineer Microbial Communities for Biotechnology),10.1016/j.tibtech.2018.11.002,False,False,discovered,
P692ba9c86b7b,Genetic manipulation of a metabolic enzyme and a transcriptional regulator increasing succinate excretion from unicellular cyanobacterium,,26500619,,2015,Front Microbiol,"Osanai T, Shirai T, Iijima H, Nakaya Y, Okamoto M, Kondo A, Hirai MY.",europe_pmc_references,review_reference,references of P34e4e2cc4709 (Production of Bioplastic Compounds by Genetically Manipulated and Metabolic Engi),10.1007/978-981-13-0854-3_7,False,False,discovered,
P694ba7b4ed27,"Facultative Anaerobe Caldibacillus debilis GB1: Characterization and Use in a Designed Aerotolerant, Cellulose-Degrading Coculture with Clostridium thermocellum",,26048931,,2015,Appl Environ Microbiol,"Wushke S, Levin DB, Cicek N, Sparling R.",europe_pmc_references,review_reference,references of P452d16b2c0c8 (Engineering microbes for direct fermentation of cellulose to bioethanol),10.1080/07388551.2018.1452891,False,False,discovered,
P69a39d3e7e93,Evolution of translation machinery in recoded bacteria enables multi-site incorporation of nonstandard amino acids,,26571098,,2015,Nat Biotechnol,"Amiram M, Haimovich AD, Fan C, Wang YS, Aerni HR, Ntai I, Moonan DW, Ma NJ, Rovner AJ, Hong SH, Kelleher NL, Goodman AL, Jewett MC, Soll D, Rinehart J, Isaacs FJ.",europe_pmc_references,review_reference,references of Pf6148c640ddd (Engineering microbial hosts for production of bacterial natural products),10.1039/c6np00017g,False,False,discovered,
P69b6f1fcd827,The archaellum: how Archaea swim,,25699024,,2015,Front Microbiol,"Albers SV, Jarrell KF.",europe_pmc_references,review_reference,"references of P0c07ad9a7838 (Genetic technologies for extremely thermophilic microorganisms of Sulfolobus, th)",10.1007/s11427-016-0355-8,False,False,discovered,
